lat,lon,anomaly
-90.0,-58.75,3.3918915
-90.0,-57.5,3.3918915
-90.0,-56.25,3.3918915
-90.0,-55.0,3.3918915
-90.0,-53.75,3.3918915
-90.0,-52.5,3.3918915
-90.0,-51.25,3.3918915
-90.0,-50.0,3.3918915
-90.0,-48.75,3.3918915
-90.0,-47.5,3.3918915
-90.0,-46.25,3.3918915
-90.0,-45.0,3.3918915
-90.0,-43.75,3.3918915
-90.0,-42.5,3.3918915
-90.0,-41.25,3.3918915
-90.0,-40.0,3.3918915
-90.0,-38.75,3.3918915
-90.0,-37.5,3.3918915
-90.0,-36.25,3.3918915
-90.0,-35.0,3.3918915
-90.0,-33.75,3.3918915
-90.0,-32.5,3.3918915
-90.0,-31.25,3.3918915
-90.0,-30.0,3.3918915
-90.0,-28.75,3.3918915
-90.0,-27.5,3.3918915
-90.0,-26.25,3.3918915
-90.0,-25.0,3.3918915
-90.0,-23.75,3.3918915
-90.0,-22.5,3.3918915
-90.0,-21.25,3.3918915
-90.0,-20.0,3.3918915
-90.0,-18.75,3.3918915
-90.0,-17.5,3.3918915
-90.0,-16.25,3.3918915
-90.0,-15.0,3.3918915
-90.0,-13.75,3.3918915
-90.0,-12.5,3.3918915
-90.0,-11.25,3.3918915
-90.0,-10.0,3.3918915
-90.0,-8.75,3.3918915
-90.0,-7.5,3.3918915
-90.0,-6.25,3.3918915
-90.0,-5.0,3.3918915
-90.0,-3.75,3.3918915
-90.0,-2.5,3.3918915
-90.0,-1.25,3.3918915
-90.0,0.0,3.3918915
-90.0,1.25,3.3918915
-90.0,2.5,3.3918915
-90.0,3.75,3.3918915
-90.0,5.0,3.3918915
-90.0,6.25,3.3918915
-90.0,7.5,3.3918915
-90.0,8.75,3.3918915
-90.0,10.0,3.3918915
-90.0,11.25,3.3918915
-90.0,12.5,3.3918915
-90.0,13.75,3.3918915
-90.0,15.0,3.3918915
-90.0,16.25,3.3918915
-90.0,17.5,3.3918915
-90.0,18.75,3.3918915
-90.0,20.0,3.3918915
-90.0,21.25,3.3918915
-90.0,22.5,3.3918915
-90.0,23.75,3.3918915
-90.0,25.0,3.3918915
-90.0,26.25,3.3918915
-90.0,27.5,3.3918915
-90.0,28.75,3.3918915
-90.0,30.0,3.3918915
-90.0,31.25,3.3918915
-90.0,32.5,3.3918915
-90.0,33.75,3.3918915
-90.0,35.0,3.3918915
-90.0,36.25,3.3918915
-90.0,37.5,3.3918915
-90.0,38.75,3.3918915
-90.0,40.0,3.3918915
-90.0,41.25,3.3918915
-90.0,42.5,3.3918915
-90.0,43.75,3.3918915
-90.0,45.0,3.3918915
-90.0,46.25,3.3918915
-90.0,47.5,3.3918915
-90.0,48.75,3.3918915
-90.0,50.0,3.3918915
-90.0,51.25,3.3918915
-90.0,52.5,3.3918915
-90.0,53.75,3.3918915
-90.0,55.0,3.3918915
-90.0,56.25,3.3918915
-90.0,57.5,3.3918915
-90.0,58.75,3.3918915
-90.0,60.0,3.3918915
-90.0,61.25,3.3918915
-90.0,62.5,3.3918915
-90.0,63.75,3.3918915
-90.0,65.0,3.3918915
-90.0,66.25,3.3918915
-90.0,67.5,3.3918915
-90.0,68.75,3.3918915
-90.0,70.0,3.3918915
-90.0,71.25,3.3918915
-90.0,72.5,3.3918915
-90.0,73.75,3.3918915
-90.0,75.0,3.3918915
-90.0,76.25,3.3918915
-90.0,77.5,3.3918915
-90.0,78.75,3.3918915
-90.0,80.0,3.3918915
-90.0,81.25,3.3918915
-90.0,82.5,3.3918915
-90.0,83.75,3.3918915
-90.0,85.0,3.3918915
-90.0,86.25,3.3918915
-90.0,87.5,3.3918915
-90.0,88.75,3.3918915
-90.0,90.0,3.3918915
-90.0,91.25,3.3918915
-90.0,92.5,3.3918915
-90.0,93.75,3.3918915
-90.0,95.0,3.3918915
-90.0,96.25,3.3918915
-90.0,97.5,3.3918915
-90.0,98.75,3.3918915
-90.0,100.0,3.3918915
-90.0,101.25,3.3918915
-90.0,102.5,3.3918915
-90.0,103.75,3.3918915
-90.0,105.0,3.3918915
-90.0,106.25,3.3918915
-90.0,107.5,3.3918915
-90.0,108.75,3.3918915
-90.0,110.0,3.3918915
-90.0,111.25,3.3918915
-90.0,112.5,3.3918915
-90.0,113.75,3.3918915
-90.0,115.0,3.3918915
-90.0,116.25,3.3918915
-90.0,117.5,3.3918915
-90.0,118.75,3.3918915
-90.0,120.0,3.3918915
-90.0,121.25,3.3918915
-90.0,122.5,3.3918915
-90.0,123.75,3.3918915
-90.0,125.0,3.3918915
-90.0,126.25,3.3918915
-90.0,127.5,3.3918915
-90.0,128.75,3.3918915
-90.0,130.0,3.3918915
-90.0,131.25,3.3918915
-90.0,132.5,3.3918915
-90.0,133.75,3.3918915
-90.0,135.0,3.3918915
-90.0,136.25,3.3918915
-90.0,137.5,3.3918915
-90.0,138.75,3.3918915
-90.0,140.0,3.3918915
-90.0,141.25,3.3918915
-90.0,142.5,3.3918915
-90.0,143.75,3.3918915
-90.0,145.0,3.3918915
-90.0,146.25,3.3918915
-90.0,147.5,3.3918915
-90.0,148.75,3.3918915
-90.0,150.0,3.3918915
-90.0,151.25,3.3918915
-90.0,152.5,3.3918915
-90.0,153.75,3.3918915
-90.0,155.0,3.3918915
-90.0,156.25,3.3918915
-90.0,157.5,3.3918915
-90.0,158.75,3.3918915
-90.0,160.0,3.3918915
-90.0,161.25,3.3918915
-90.0,162.5,3.3918915
-90.0,163.75,3.3918915
-90.0,165.0,3.3918915
-90.0,166.25,3.3918915
-90.0,167.5,3.3918915
-90.0,168.75,3.3918915
-90.0,170.0,3.3918915
-90.0,171.25,3.3918915
-90.0,172.5,3.3918915
-90.0,173.75,3.3918915
-90.0,175.0,3.3918915
-90.0,176.25,3.3918915
-90.0,177.5,3.3918915
-90.0,178.75,3.3918915
-89.05759162303664,-180.0,3.2356262
-89.05759162303664,-178.75,3.236557
-89.05759162303664,-177.5,3.2376862
-89.05759162303664,-176.25,3.2388763
-89.05759162303664,-175.0,3.2392273
-89.05759162303664,-173.75,3.2391968
-89.05759162303664,-172.5,3.2391663
-89.05759162303664,-171.25,3.2389984
-89.05759162303664,-170.0,3.2391052
-89.05759162303664,-168.75,3.239334
-89.05759162303664,-167.5,3.23938
-89.05759162303664,-166.25,3.2395935
-89.05759162303664,-165.0,3.2397919
-89.05759162303664,-163.75,3.2402039
-89.05759162303664,-162.5,3.2404022
-89.05759162303664,-161.25,3.2406769
-89.05759162303664,-160.0,3.2410889
-89.05759162303664,-158.75,3.2416077
-89.05759162303664,-157.5,3.242096
-89.05759162303664,-156.25,3.2424927
-89.05759162303664,-155.0,3.2431183
-89.05759162303664,-153.75,3.2436676
-89.05759162303664,-152.5,3.2442627
-89.05759162303664,-151.25,3.2451172
-89.05759162303664,-150.0,3.2466736
-89.05759162303664,-148.75,3.248169
-89.05759162303664,-147.5,3.2498627
-89.05759162303664,-146.25,3.2515411
-89.05759162303664,-145.0,3.2533722
-89.05759162303664,-143.75,3.2552032
-89.05759162303664,-142.5,3.2571564
-89.05759162303664,-141.25,3.2590637
-89.05759162303664,-140.0,3.261032
-89.05759162303664,-138.75,3.2632904
-89.05759162303664,-137.5,3.2652893
-89.05759162303664,-136.25,3.2676697
-89.05759162303664,-135.0,3.2698975
-89.05759162303664,-133.75,3.2691803
-89.05759162303664,-132.5,3.268509
-89.05759162303664,-131.25,3.26799
-89.05759162303664,-130.0,3.2674103
-89.05759162303664,-128.75,3.2668304
-89.05759162303664,-127.5,3.266571
-89.05759162303664,-126.25,3.2661743
-89.05759162303664,-125.0,3.265976
-89.05759162303664,-123.75,3.2656403
-89.05759162303664,-122.5,3.2655945
-89.05759162303664,-121.25,3.2654572
-89.05759162303664,-120.0,3.265442
-89.05759162303664,-118.75,3.2653198
-89.05759162303664,-117.5,3.2663116
-89.05759162303664,-116.25,3.2676086
-89.05759162303664,-115.0,3.2687988
-89.05759162303664,-113.75,3.2702332
-89.05759162303664,-112.5,3.271408
-89.05759162303664,-111.25,3.2728271
-89.05759162303664,-110.0,3.274063
-89.05759162303664,-108.75,3.2753296
-89.05759162303664,-107.5,3.276703
-89.05759162303664,-106.25,3.278061
-89.05759162303664,-105.0,3.2793427
-89.05759162303664,-103.75,3.2807312
-89.05759162303664,-102.5,3.2819824
-89.05759162303664,-101.25,3.2834015
-89.05759162303664,-100.0,3.2848816
-89.05759162303664,-98.75,3.2861633
-89.05759162303664,-97.5,3.287613
-89.05759162303664,-96.25,3.2888641
-89.05759162303664,-95.0,3.2901611
-89.05759162303664,-93.75,3.2916412
-89.05759162303664,-92.5,3.293106
-89.05759162303664,-91.25,3.294403
-89.05759162303664,-90.0,3.2957916
-89.05759162303664,-88.75,3.2999573
-89.05759162303664,-87.5,3.304062
-89.05759162303664,-86.25,3.3082123
-89.05759162303664,-85.0,3.3117065
-89.05759162303664,-83.75,3.314499
-89.05759162303664,-82.5,3.3175812
-89.05759162303664,-81.25,3.3205109
-89.05759162303664,-80.0,3.3233185
-89.05759162303664,-78.75,3.3261719
-89.05759162303664,-77.5,3.32901
-89.05759162303664,-76.25,3.3318787
-89.05759162303664,-75.0,3.3346252
-89.05759162303664,-73.75,3.3373108
-89.05759162303664,-72.5,3.3399963
-89.05759162303664,-71.25,3.3427734
-89.05759162303664,-70.0,3.3454285
-89.05759162303664,-68.75,3.3480225
-89.05759162303664,-67.5,3.3505096
-89.05759162303664,-66.25,3.353012
-89.05759162303664,-65.0,3.355545
-89.05759162303664,-63.75,3.3578796
-89.05759162303664,-62.5,3.3603058
-89.05759162303664,-61.25,3.3630676
-89.05759162303664,-60.0,3.3669891
-89.05759162303664,-58.75,3.3708649
-89.05759162303664,-57.5,3.3746796
-89.05759162303664,-56.25,3.3786163
-89.05759162303664,-55.0,3.3824615
-89.05759162303664,-53.75,3.3862762
-89.05759162303664,-52.5,3.3902893
-89.05759162303664,-51.25,3.3941498
-89.05759162303664,-50.0,3.397934
-89.05759162303664,-48.75,3.4017944
-89.05759162303664,-47.5,3.4058075
-89.05759162303664,-46.25,3.409729
-89.05759162303664,-45.0,3.4135437
-89.05759162303664,-43.75,3.4165955
-89.05759162303664,-42.5,3.4196625
-89.05759162303664,-41.25,3.4225464
-89.05759162303664,-40.0,3.425537
-89.05759162303664,-38.75,3.4285583
-89.05759162303664,-37.5,3.431488
-89.05759162303664,-36.25,3.4344635
-89.05759162303664,-35.0,3.4374084
-89.05759162303664,-33.75,3.440277
-89.05759162303664,-32.5,3.4432068
-89.05759162303664,-31.25,3.446106
-89.05759162303664,-30.0,3.4489136
-89.05759162303664,-28.75,3.4516296
-89.05759162303664,-27.5,3.4528046
-89.05759162303664,-26.25,3.4533844
-89.05759162303664,-25.0,3.453949
-89.05759162303664,-23.75,3.4545593
-89.05759162303664,-22.5,3.4554138
-89.05759162303664,-21.25,3.45607
-89.05759162303664,-20.0,3.457016
-89.05759162303664,-18.75,3.45784
-89.05759162303664,-17.5,3.4588928
-89.05759162303664,-16.25,3.4599
-89.05759162303664,-15.0,3.4609375
-89.05759162303664,-13.75,3.4621735
-89.05759162303664,-12.5,3.4633636
-89.05759162303664,-11.25,3.464737
-89.05759162303664,-10.0,3.4660492
-89.05759162303664,-8.75,3.4673767
-89.05759162303664,-7.5,3.468811
-89.05759162303664,-6.25,3.4703827
-89.05759162303664,-5.0,3.4719086
-89.05759162303664,-3.75,3.473587
-89.05759162303664,-2.5,3.4753265
-89.05759162303664,-1.25,3.4769897
-89.05759162303664,0.0,3.478775
-89.05759162303664,1.25,3.479599
-89.05759162303664,2.5,3.480423
-89.05759162303664,3.75,3.4813538
-89.05759162303664,5.0,3.4812775
-89.05759162303664,6.25,3.4809113
-89.05759162303664,7.5,3.4805298
-89.05759162303664,8.75,3.4800873
-89.05759162303664,10.0,3.4797363
-89.05759162303664,11.25,3.4795532
-89.05759162303664,12.5,3.4792175
-89.05759162303664,13.75,3.4789276
-89.05759162303664,15.0,3.4786987
-89.05759162303664,16.25,3.4785614
-89.05759162303664,17.5,3.4784393
-89.05759162303664,18.75,3.4782257
-89.05759162303664,20.0,3.478241
-89.05759162303664,21.25,3.478241
-89.05759162303664,22.5,3.4782257
-89.05759162303664,23.75,3.4782867
-89.05759162303664,25.0,3.4783783
-89.05759162303664,26.25,3.478485
-89.05759162303664,27.5,3.478592
-89.05759162303664,28.75,3.478302
-89.05759162303664,30.0,3.4767761
-89.05759162303664,31.25,3.4751434
-89.05759162303664,32.5,3.4736328
-89.05759162303664,33.75,3.4719238
-89.05759162303664,35.0,3.4702911
-89.05759162303664,36.25,3.4684753
-89.05759162303664,37.5,3.4668121
-89.05759162303664,38.75,3.465088
-89.05759162303664,40.0,3.4633636
-89.05759162303664,41.25,3.4614563
-89.05759162303664,42.5,3.4596558
-89.05759162303664,43.75,3.4577942
-89.05759162303664,45.0,3.4559326
-89.05759162303664,46.25,3.4539948
-89.05759162303664,47.5,3.4520416
-89.05759162303664,48.75,3.4501495
-89.05759162303664,50.0,3.44812
-89.05759162303664,51.25,3.4460907
-89.05759162303664,52.5,3.4440918
-89.05759162303664,53.75,3.4420776
-89.05759162303664,55.0,3.4399872
-89.05759162303664,56.25,3.4380188
-89.05759162303664,57.5,3.4359436
-89.05759162303664,58.75,3.4338074
-89.05759162303664,60.0,3.4317017
-89.05759162303664,61.25,3.4295807
-89.05759162303664,62.5,3.4263916
-89.05759162303664,63.75,3.4225006
-89.05759162303664,65.0,3.4188232
-89.05759162303664,66.25,3.4149933
-89.05759162303664,67.5,3.4114685
-89.05759162303664,68.75,3.4079285
-89.05759162303664,70.0,3.40448
-89.05759162303664,71.25,3.4009705
-89.05759162303664,72.5,3.397705
-89.05759162303664,73.75,3.3945007
-89.05759162303664,75.0,3.3914948
-89.05759162303664,76.25,3.3881836
-89.05759162303664,77.5,3.385147
-89.05759162303664,78.75,3.3823242
-89.05759162303664,80.0,3.3793945
-89.05759162303664,81.25,3.376648
-89.05759162303664,82.5,3.3740387
-89.05759162303664,83.75,3.371399
-89.05759162303664,85.0,3.3690033
-89.05759162303664,86.25,3.3688965
-89.05759162303664,87.5,3.3737946
-89.05759162303664,88.75,3.3785095
-89.05759162303664,90.0,3.3834076
-89.05759162303664,91.25,3.381256
-89.05759162303664,92.5,3.3791656
-89.05759162303664,93.75,3.3770294
-89.05759162303664,95.0,3.3748474
-89.05759162303664,96.25,3.372818
-89.05759162303664,97.5,3.3706207
-89.05759162303664,98.75,3.3686829
-89.05759162303664,100.0,3.366516
-89.05759162303664,101.25,3.3643951
-89.05759162303664,102.5,3.3623505
-89.05759162303664,103.75,3.3602905
-89.05759162303664,105.0,3.358261
-89.05759162303664,106.25,3.3562317
-89.05759162303664,107.5,3.354187
-89.05759162303664,108.75,3.3521576
-89.05759162303664,110.0,3.3502655
-89.05759162303664,111.25,3.3481903
-89.05759162303664,112.5,3.346283
-89.05759162303664,113.75,3.3443298
-89.05759162303664,115.0,3.3424988
-89.05759162303664,116.25,3.3406982
-89.05759162303664,117.5,3.3388214
-89.05759162303664,118.75,3.3367615
-89.05759162303664,120.0,3.3343964
-89.05759162303664,121.25,3.331833
-89.05759162303664,122.5,3.3295593
-89.05759162303664,123.75,3.3269653
-89.05759162303664,125.0,3.3246002
-89.05759162303664,126.25,3.3220825
-89.05759162303664,127.5,3.3196564
-89.05759162303664,128.75,3.3173218
-89.05759162303664,130.0,3.3148804
-89.05759162303664,131.25,3.3125305
-89.05759162303664,132.5,3.3101196
-89.05759162303664,133.75,3.3078003
-89.05759162303664,135.0,3.3054657
-89.05759162303664,136.25,3.3030548
-89.05759162303664,137.5,3.3007507
-89.05759162303664,138.75,3.298462
-89.05759162303664,140.0,3.2961426
-89.05759162303664,141.25,3.2938995
-89.05759162303664,142.5,3.291565
-89.05759162303664,143.75,3.2894135
-89.05759162303664,145.0,3.287094
-89.05759162303664,146.25,3.2849884
-89.05759162303664,147.5,3.2828217
-89.05759162303664,148.75,3.2806702
-89.05759162303664,150.0,3.2785492
-89.05759162303664,151.25,3.2765198
-89.05759162303664,152.5,3.2738037
-89.05759162303664,153.75,3.2705536
-89.05759162303664,155.0,3.2675934
-89.05759162303664,156.25,3.2645874
-89.05759162303664,157.5,3.2618256
-89.05759162303664,158.75,3.2590332
-89.05759162303664,160.0,3.2563171
-89.05759162303664,161.25,3.2537842
-89.05759162303664,162.5,3.2511597
-89.05759162303664,163.75,3.2488403
-89.05759162303664,165.0,3.2464294
-89.05759162303664,166.25,3.2441406
-89.05759162303664,167.5,3.2420197
-89.05759162303664,168.75,3.2399292
-89.05759162303664,170.0,3.238037
-89.05759162303664,171.25,3.235962
-89.05759162303664,172.5,3.2342834
-89.05759162303664,173.75,3.2326508
-89.05759162303664,175.0,3.230957
-89.05759162303664,176.25,3.2303314
-89.05759162303664,177.5,3.2321472
-89.05759162303664,178.75,3.2337952
-88.1151832460733,-180.0,3.1151886
-88.1151832460733,-178.75,3.117157
-88.1151832460733,-177.5,3.1193848
-88.1151832460733,-176.25,3.1215668
-88.1151832460733,-175.0,3.1240692
-88.1151832460733,-173.75,3.1265564
-88.1151832460733,-172.5,3.129181
-88.1151832460733,-171.25,3.1318054
-88.1151832460733,-170.0,3.134674
-88.1151832460733,-168.75,3.1375275
-88.1151832460733,-167.5,3.1405792
-88.1151832460733,-166.25,3.1436768
-88.1151832460733,-165.0,3.1470184
-88.1151832460733,-163.75,3.1502686
-88.1151832460733,-162.5,3.153839
-88.1151832460733,-161.25,3.1562958
-88.1151832460733,-160.0,3.157074
-88.1151832460733,-158.75,3.157837
-88.1151832460733,-157.5,3.1588287
-88.1151832460733,-156.25,3.1598816
-88.1151832460733,-155.0,3.1608887
-88.1151832460733,-153.75,3.162613
-88.1151832460733,-152.5,3.1681213
-88.1151832460733,-151.25,3.1735687
-88.1151832460733,-150.0,3.1790924
-88.1151832460733,-148.75,3.1845398
-88.1151832460733,-147.5,3.1901398
-88.1151832460733,-146.25,3.1957397
-88.1151832460733,-145.0,3.201294
-88.1151832460733,-143.75,3.2069092
-88.1151832460733,-142.5,3.2124634
-88.1151832460733,-141.25,3.2181854
-88.1151832460733,-140.0,3.2237396
-88.1151832460733,-138.75,3.22937
-88.1151832460733,-137.5,3.2349396
-88.1151832460733,-136.25,3.2406769
-88.1151832460733,-135.0,3.2463074
-88.1151832460733,-133.75,3.241394
-88.1151832460733,-132.5,3.236496
-88.1151832460733,-131.25,3.2316284
-88.1151832460733,-130.0,3.2266998
-88.1151832460733,-128.75,3.2217865
-88.1151832460733,-127.5,3.2168732
-88.1151832460733,-126.25,3.2120209
-88.1151832460733,-125.0,3.2070923
-88.1151832460733,-123.75,3.202179
-88.1151832460733,-122.5,3.1973724
-88.1151832460733,-121.25,3.1925812
-88.1151832460733,-120.0,3.1876526
-88.1151832460733,-118.75,3.1828156
-88.1151832460733,-117.5,3.1781921
-88.1151832460733,-116.25,3.1733856
-88.1151832460733,-115.0,3.1779785
-88.1151832460733,-113.75,3.1841888
-88.1151832460733,-112.5,3.1906738
-88.1151832460733,-111.25,3.197052
-88.1151832460733,-110.0,3.2036896
-88.1151832460733,-108.75,3.2105255
-88.1151832460733,-107.5,3.2173767
-88.1151832460733,-106.25,3.2243958
-88.1151832460733,-105.0,3.2315063
-88.1151832460733,-103.75,3.238617
-88.1151832460733,-102.5,3.2460785
-88.1151832460733,-101.25,3.25354
-88.1151832460733,-100.0,3.2610626
-88.1151832460733,-98.75,3.268814
-88.1151832460733,-97.5,3.2763672
-88.1151832460733,-96.25,3.2842865
-88.1151832460733,-95.0,3.2899475
-88.1151832460733,-93.75,3.2927246
-88.1151832460733,-92.5,3.2954254
-88.1151832460733,-91.25,3.2982178
-88.1151832460733,-90.0,3.300827
-88.1151832460733,-88.75,3.3092499
-88.1151832460733,-87.5,3.317566
-88.1151832460733,-86.25,3.3257446
-88.1151832460733,-85.0,3.334137
-88.1151832460733,-83.75,3.3423004
-88.1151832460733,-82.5,3.3504639
-88.1151832460733,-81.25,3.3587189
-88.1151832460733,-80.0,3.366867
-88.1151832460733,-78.75,3.375061
-88.1151832460733,-77.5,3.3831177
-88.1151832460733,-76.25,3.3911743
-88.1151832460733,-75.0,3.3991547
-88.1151832460733,-73.75,3.407013
-88.1151832460733,-72.5,3.4150238
-88.1151832460733,-71.25,3.4218597
-88.1151832460733,-70.0,3.4272766
-88.1151832460733,-68.75,3.4324188
-88.1151832460733,-67.5,3.4375305
-88.1151832460733,-66.25,3.4425964
-88.1151832460733,-65.0,3.4475098
-88.1151832460733,-63.75,3.4524078
-88.1151832460733,-62.5,3.4581146
-88.1151832460733,-61.25,3.4635773
-88.1151832460733,-60.0,3.4690247
-88.1151832460733,-58.75,3.474289
-88.1151832460733,-57.5,3.479416
-88.1151832460733,-56.25,3.4845123
-88.1151832460733,-55.0,3.4894714
-88.1151832460733,-53.75,3.4944305
-88.1151832460733,-52.5,3.4990387
-88.1151832460733,-51.25,3.5036926
-88.1151832460733,-50.0,3.508133
-88.1151832460733,-48.75,3.512558
-88.1151832460733,-47.5,3.5167847
-88.1151832460733,-46.25,3.520935
-88.1151832460733,-45.0,3.5249176
-88.1151832460733,-43.75,3.5242157
-88.1151832460733,-42.5,3.523529
-88.1151832460733,-41.25,3.522766
-88.1151832460733,-40.0,3.5217285
-88.1151832460733,-38.75,3.5205994
-88.1151832460733,-37.5,3.519394
-88.1151832460733,-36.25,3.5179443
-88.1151832460733,-35.0,3.5164185
-88.1151832460733,-33.75,3.514801
-88.1151832460733,-32.5,3.5129242
-88.1151832460733,-31.25,3.5111542
-88.1151832460733,-30.0,3.5091095
-88.1151832460733,-28.75,3.5069427
-88.1151832460733,-27.5,3.5046234
-88.1151832460733,-26.25,3.5022278
-88.1151832460733,-25.0,3.4950562
-88.1151832460733,-23.75,3.4869537
-88.1151832460733,-22.5,3.4787903
-88.1151832460733,-21.25,3.4703827
-88.1151832460733,-20.0,3.4617767
-88.1151832460733,-18.75,3.4531403
-88.1151832460733,-17.5,3.4443665
-88.1151832460733,-16.25,3.435257
-88.1151832460733,-15.0,3.426178
-88.1151832460733,-13.75,3.4168549
-88.1151832460733,-12.5,3.407425
-88.1151832460733,-11.25,3.3977509
-88.1151832460733,-10.0,3.3880615
-88.1151832460733,-8.75,3.3782806
-88.1151832460733,-7.5,3.3683167
-88.1151832460733,-6.25,3.3582306
-88.1151832460733,-5.0,3.3539429
-88.1151832460733,-3.75,3.3571472
-88.1151832460733,-2.5,3.36055
-88.1151832460733,-1.25,3.3640594
-88.1151832460733,0.0,3.3677979
-88.1151832460733,1.25,3.369217
-88.1151832460733,2.5,3.3709717
-88.1151832460733,3.75,3.3729095
-88.1151832460733,5.0,3.3747559
-88.1151832460733,6.25,3.3767853
-88.1151832460733,7.5,3.3789978
-88.1151832460733,8.75,3.381195
-88.1151832460733,10.0,3.3834991
-88.1151832460733,11.25,3.3859253
-88.1151832460733,12.5,3.3884277
-88.1151832460733,13.75,3.3911285
-88.1151832460733,15.0,3.393814
-88.1151832460733,16.25,3.3966827
-88.1151832460733,17.5,3.3994904
-88.1151832460733,18.75,3.401596
-88.1151832460733,20.0,3.4013824
-88.1151832460733,21.25,3.401352
-88.1151832460733,22.5,3.4013367
-88.1151832460733,23.75,3.401413
-88.1151832460733,25.0,3.4015656
-88.1151832460733,26.25,3.4011383
-88.1151832460733,27.5,3.396469
-88.1151832460733,28.75,3.3918457
-88.1151832460733,30.0,3.3873596
-88.1151832460733,31.25,3.3831024
-88.1151832460733,32.5,3.37883
-88.1151832460733,33.75,3.3748322
-88.1151832460733,35.0,3.3708954
-88.1151832460733,36.25,3.367096
-88.1151832460733,37.5,3.3634949
-88.1151832460733,38.75,3.3600311
-88.1151832460733,40.0,3.3567352
-88.1151832460733,41.25,3.3534546
-88.1151832460733,42.5,3.3504639
-88.1151832460733,43.75,3.3475952
-88.1151832460733,45.0,3.3447266
-88.1151832460733,46.25,3.3396912
-88.1151832460733,47.5,3.334549
-88.1151832460733,48.75,3.3297424
-88.1151832460733,50.0,3.3250122
-88.1151832460733,51.25,3.3203735
-88.1151832460733,52.5,3.3160706
-88.1151832460733,53.75,3.3118286
-88.1151832460733,55.0,3.3078308
-88.1151832460733,56.25,3.3039398
-88.1151832460733,57.5,3.3001862
-88.1151832460733,58.75,3.2966003
-88.1151832460733,60.0,3.2933197
-88.1151832460733,61.25,3.290207
-88.1151832460733,62.5,3.2871094
-88.1151832460733,63.75,3.2843475
-88.1151832460733,65.0,3.2774506
-88.1151832460733,66.25,3.270111
-88.1151832460733,67.5,3.2628632
-88.1151832460733,68.75,3.2558136
-88.1151832460733,70.0,3.248886
-88.1151832460733,71.25,3.2419586
-88.1151832460733,72.5,3.2459412
