lat,lon,anomaly
-90.0,145.0,1.9008331
-90.0,146.25,1.9008331
-90.0,147.5,1.9008331
-90.0,148.75,1.9008331
-90.0,150.0,1.9008331
-90.0,151.25,1.9008331
-90.0,152.5,1.9008331
-90.0,153.75,1.9008331
-90.0,155.0,1.9008331
-90.0,156.25,1.9008331
-90.0,157.5,1.9008331
-90.0,158.75,1.9008331
-90.0,160.0,1.9008331
-90.0,161.25,1.9008331
-90.0,162.5,1.9008331
-90.0,163.75,1.9008331
-90.0,165.0,1.9008331
-90.0,166.25,1.9008331
-90.0,167.5,1.9008331
-90.0,168.75,1.9008331
-90.0,170.0,1.9008331
-90.0,171.25,1.9008331
-90.0,172.5,1.9008331
-90.0,173.75,1.9008331
-90.0,175.0,1.9008331
-90.0,176.25,1.9008331
-90.0,177.5,1.9008331
-90.0,178.75,1.9008331
-89.05759162303664,-180.0,1.7860413
-89.05759162303664,-178.75,1.7840271
-89.05759162303664,-177.5,1.7821045
-89.05759162303664,-176.25,1.7800446
-89.05759162303664,-175.0,1.7805328
-89.05759162303664,-173.75,1.7822113
-89.05759162303664,-172.5,1.7839813
-89.05759162303664,-171.25,1.785492
-89.05759162303664,-170.0,1.7872925
-89.05759162303664,-168.75,1.7891083
-89.05759162303664,-167.5,1.7906952
-89.05759162303664,-166.25,1.7924957
-89.05759162303664,-165.0,1.7941895
-89.05759162303664,-163.75,1.796051
-89.05759162303664,-162.5,1.7977448
-89.05759162303664,-161.25,1.799469
-89.05759162303664,-160.0,1.801239
-89.05759162303664,-158.75,1.8030548
-89.05759162303664,-157.5,1.8048553
-89.05759162303664,-156.25,1.8065491
-89.05759162303664,-155.0,1.8083649
-89.05759162303664,-153.75,1.8101044
-89.05759162303664,-152.5,1.8117828
-89.05759162303664,-151.25,1.8139648
-89.05759162303664,-150.0,1.8168182
-89.05759162303664,-148.75,1.8197174
-89.05759162303664,-147.5,1.8227386
-89.05759162303664,-146.25,1.8257751
-89.05759162303664,-145.0,1.8289185
-89.05759162303664,-143.75,1.8320312
-89.05759162303664,-142.5,1.8350677
-89.05759162303664,-141.25,1.8382263
-89.05759162303664,-140.0,1.8413849
-89.05759162303664,-138.75,1.8446045
-89.05759162303664,-137.5,1.8478088
-89.05759162303664,-136.25,1.8511658
-89.05759162303664,-135.0,1.8543854
-89.05759162303664,-133.75,1.8523712
-89.05759162303664,-132.5,1.8502808
-89.05759162303664,-131.25,1.8482819
-89.05759162303664,-130.0,1.8461761
-89.05759162303664,-128.75,1.8441315
-89.05759162303664,-127.5,1.8423462
-89.05759162303664,-126.25,1.8403015
-89.05759162303664,-125.0,1.838501
-89.05759162303664,-123.75,1.8365631
-89.05759162303664,-122.5,1.8348541
-89.05759162303664,-121.25,1.8329773
-89.05759162303664,-120.0,1.831192
-89.05759162303664,-118.75,1.8293457
-89.05759162303664,-117.5,1.828659
-89.05759162303664,-116.25,1.8284302
-89.05759162303664,-115.0,1.8278656
-89.05759162303664,-113.75,1.8276672
-89.05759162303664,-112.5,1.8270569
-89.05759162303664,-111.25,1.8267365
-89.05759162303664,-110.0,1.8262024
-89.05759162303664,-108.75,1.8257294
-89.05759162303664,-107.5,1.8252411
-89.05759162303664,-106.25,1.8246918
-89.05759162303664,-105.0,1.8240509
-89.05759162303664,-103.75,1.8235779
-89.05759162303664,-102.5,1.8229065
-89.05759162303664,-101.25,1.8223572
-89.05759162303664,-100.0,1.8218384
-89.05759162303664,-98.75,1.821106
-89.05759162303664,-97.5,1.8205566
-89.05759162303664,-96.25,1.8198395
-89.05759162303664,-95.0,1.818985
-89.05759162303664,-93.75,1.8183746
-89.05759162303664,-92.5,1.8177185
-89.05759162303664,-91.25,1.8169861
-89.05759162303664,-90.0,1.8161621
-89.05759162303664,-88.75,1.8181305
-89.05759162303664,-87.5,1.8199768
-89.05759162303664,-86.25,1.8219452
-89.05759162303664,-85.0,1.8247833
-89.05759162303664,-83.75,1.8277283
-89.05759162303664,-82.5,1.8309174
-89.05759162303664,-81.25,1.8339691
-89.05759162303664,-80.0,1.8368988
-89.05759162303664,-78.75,1.8400116
-89.05759162303664,-77.5,1.8430176
-89.05759162303664,-76.25,1.8460693
-89.05759162303664,-75.0,1.8490753
-89.05759162303664,-73.75,1.852005
-89.05759162303664,-72.5,1.8549652
-89.05759162303664,-71.25,1.8579712
-89.05759162303664,-70.0,1.8609467
-89.05759162303664,-68.75,1.8638306
-89.05759162303664,-67.5,1.8665619
-89.05759162303664,-66.25,1.8695221
-89.05759162303664,-65.0,1.872406
-89.05759162303664,-63.75,1.8751373
-89.05759162303664,-62.5,1.8778992
-89.05759162303664,-61.25,1.8809204
-89.05759162303664,-60.0,1.8847198
-89.05759162303664,-58.75,1.888504
-89.05759162303664,-57.5,1.892273
-89.05759162303664,-56.25,1.8962097
-89.05759162303664,-55.0,1.8999481
-89.05759162303664,-53.75,1.9036865
-89.05759162303664,-52.5,1.9075928
-89.05759162303664,-51.25,1.9113312
-89.05759162303664,-50.0,1.9150238
-89.05759162303664,-48.75,1.9188385
-89.05759162303664,-47.5,1.92276
-89.05759162303664,-46.25,1.9265594
-89.05759162303664,-45.0,1.9302521
-89.05759162303664,-43.75,1.9338989
-89.05759162303664,-42.5,1.9375153
-89.05759162303664,-41.25,1.9410706
-89.05759162303664,-40.0,1.9446564
-89.05759162303664,-38.75,1.9482269
-89.05759162303664,-37.5,1.951767
-89.05759162303664,-36.25,1.9553223
-89.05759162303664,-35.0,1.9588623
-89.05759162303664,-33.75,1.9623108
-89.05759162303664,-32.5,1.9657288
-89.05759162303664,-31.25,1.969223
-89.05759162303664,-30.0,1.9724426
-89.05759162303664,-28.75,1.975769
-89.05759162303664,-27.5,1.9770203
-89.05759162303664,-26.25,1.9775391
-89.05759162303664,-25.0,1.9780884
-89.05759162303664,-23.75,1.9785614
-89.05759162303664,-22.5,1.9793091
-89.05759162303664,-21.25,1.9800415
-89.05759162303664,-20.0,1.9809875
-89.05759162303664,-18.75,1.9818115
-89.05759162303664,-17.5,1.9828949
-89.05759162303664,-16.25,1.9839325
-89.05759162303664,-15.0,1.9851227
-89.05759162303664,-13.75,1.9863892
-89.05759162303664,-12.5,1.9877014
-89.05759162303664,-11.25,1.9891815
-89.05759162303664,-10.0,1.9905701
-89.05759162303664,-8.75,1.9921265
-89.05759162303664,-7.5,1.9937439
-89.05759162303664,-6.25,1.9954681
-89.05759162303664,-5.0,1.9972687
-89.05759162303664,-3.75,1.999176
-89.05759162303664,-2.5,2.0011444
-89.05759162303664,-1.25,2.0031128
-89.05759162303664,0.0,2.0052185
-89.05759162303664,1.25,2.005951
-89.05759162303664,2.5,2.0068054
-89.05759162303664,3.75,2.0077057
-89.05759162303664,5.0,2.0076904
-89.05759162303664,6.25,2.0073547
-89.05759162303664,7.5,2.0070343
-89.05759162303664,8.75,2.0066528
-89.05759162303664,10.0,2.0065002
-89.05759162303664,11.25,2.0063019
-89.05759162303664,12.5,2.006195
-89.05759162303664,13.75,2.0060425
-89.05759162303664,15.0,2.0059662
-89.05759162303664,16.25,2.0061035
-89.05759162303664,17.5,2.0062103
-89.05759162303664,18.75,2.0062256
-89.05759162303664,20.0,2.0064392
-89.05759162303664,21.25,2.0067291
-89.05759162303664,22.5,2.0070343
-89.05759162303664,23.75,2.0073547
-89.05759162303664,25.0,2.0077972
-89.05759162303664,26.25,2.0082397
-89.05759162303664,27.5,2.0087738
-89.05759162303664,28.75,2.0086212
-89.05759162303664,30.0,2.0068817
-89.05759162303664,31.25,2.0049286
-89.05759162303664,32.5,2.003006
-89.05759162303664,33.75,2.0010834
-89.05759162303664,35.0,1.9990387
-89.05759162303664,36.25,1.996933
-89.05759162303664,37.5,1.9949036
-89.05759162303664,38.75,1.9928131
-89.05759162303664,40.0,1.9906769
-89.05759162303664,41.25,1.9884338
-89.05759162303664,42.5,1.9862213
-89.05759162303664,43.75,1.984024
-89.05759162303664,45.0,1.9817505
-89.05759162303664,46.25,1.9794006
-89.05759162303664,47.5,1.9770203
-89.05759162303664,48.75,1.9747772
-89.05759162303664,50.0,1.9722443
-89.05759162303664,51.25,1.9698181
-89.05759162303664,52.5,1.9673767
-89.05759162303664,53.75,1.9649506
-89.05759162303664,55.0,1.9624023
-89.05759162303664,56.25,1.9599304
-89.05759162303664,57.5,1.9573364
-89.05759162303664,58.75,1.954773
-89.05759162303664,60.0,1.9522095
-89.05759162303664,61.25,1.9496002
-89.05759162303664,62.5,1.9459991
-89.05759162303664,63.75,1.9418488
-89.05759162303664,65.0,1.9378662
-89.05759162303664,66.25,1.9336853
-89.05759162303664,67.5,1.929779
-89.05759162303664,68.75,1.9259338
-89.05759162303664,70.0,1.9221191
-89.05759162303664,71.25,1.9182587
-89.05759162303664,72.5,1.9146118
-89.05759162303664,73.75,1.9109497
-89.05759162303664,75.0,1.9075317
-89.05759162303664,76.25,1.9038544
-89.05759162303664,77.5,1.9003754
-89.05759162303664,78.75,1.8970642
-89.05759162303664,80.0,1.893692
-89.05759162303664,81.25,1.8905487
-89.05759162303664,82.5,1.8874512
-89.05759162303664,83.75,1.8842468
-89.05759162303664,85.0,1.8813629
-89.05759162303664,86.25,1.8805084
-89.05759162303664,87.5,1.8838959
-89.05759162303664,88.75,1.8871918
-89.05759162303664,90.0,1.8907318
-89.05759162303664,91.25,1.88797
-89.05759162303664,92.5,1.8853607
-89.05759162303664,93.75,1.8826294
-89.05759162303664,95.0,1.8799286
-89.05759162303664,96.25,1.8774414
-89.05759162303664,97.5,1.874527
-89.05759162303664,98.75,1.8720856
-89.05759162303664,100.0,1.869461
-89.05759162303664,101.25,1.866745
-89.05759162303664,102.5,1.8642273
-89.05759162303664,103.75,1.861618
-89.05759162303664,105.0,1.8591919
-89.05759162303664,106.25,1.8565521
-89.05759162303664,107.5,1.8540497
-89.05759162303664,108.75,1.8515167
-89.05759162303664,110.0,1.8491821
-89.05759162303664,111.25,1.8466492
-89.05759162303664,112.5,1.8443451
-89.05759162303664,113.75,1.8418427
-89.05759162303664,115.0,1.8395386
-89.05759162303664,116.25,1.837265
-89.05759162303664,117.5,1.8350677
-89.05759162303664,118.75,1.8327026
-89.05759162303664,120.0,1.8302917
-89.05759162303664,121.25,1.8278351
-89.05759162303664,122.5,1.8255615
-89.05759162303664,123.75,1.8230896
-89.05759162303664,125.0,1.8208771
-89.05759162303664,126.25,1.818512
-89.05759162303664,127.5,1.8163147
-89.05759162303664,128.75,1.8141327
-89.05759162303664,130.0,1.8119049
-89.05759162303664,131.25,1.8098297
-89.05759162303664,132.5,1.8076782
-89.05759162303664,133.75,1.8057098
-89.05759162303664,135.0,1.8036652
-89.05759162303664,136.25,1.801651
-89.05759162303664,137.5,1.7996063
-89.05759162303664,138.75,1.79776
-89.05759162303664,140.0,1.7958374
-89.05759162303664,141.25,1.7940674
-89.05759162303664,142.5,1.7922516
-89.05759162303664,143.75,1.7906036
-89.05759162303664,145.0,1.7888336
-89.05759162303664,146.25,1.7872314
-89.05759162303664,147.5,1.785675
-89.05759162303664,148.75,1.7840881
-89.05759162303664,150.0,1.782547
-89.05759162303664,151.25,1.781189
-89.05759162303664,152.5,1.7810059
-89.05759162303664,153.75,1.7811432
-89.05759162303664,155.0,1.7813873
-89.05759162303664,156.25,1.7815399
-89.05759162303664,157.5,1.7817688
-89.05759162303664,158.75,1.7819061
-89.05759162303664,160.0,1.782074
-89.05759162303664,161.25,1.7822418
-89.05759162303664,162.5,1.7822113
-89.05759162303664,163.75,1.7823944
-89.05759162303664,165.0,1.7824402
-89.05759162303664,166.25,1.7824097
-89.05759162303664,167.5,1.7825317
-89.05759162303664,168.75,1.7825775
-89.05759162303664,170.0,1.7827148
-89.05759162303664,171.25,1.7825165
-89.05759162303664,172.5,1.7825928
-89.05759162303664,173.75,1.7825623
-89.05759162303664,175.0,1.7825012
-89.05759162303664,176.25,1.7826385
-89.05759162303664,177.5,1.7839813
-89.05759162303664,178.75,1.7849426
-88.1151832460733,-180.0,1.8555145
-88.1151832460733,-178.75,1.8515778
-88.1151832460733,-177.5,1.8475952
-88.1151832460733,-176.25,1.8434906
-88.1151832460733,-175.0,1.8394318
-88.1151832460733,-173.75,1.8352814
-88.1151832460733,-172.5,1.8310852
-88.1151832460733,-171.25,1.8267365
-88.1151832460733,-170.0,1.8224487
-88.1151832460733,-168.75,1.8180084
-88.1151832460733,-167.5,1.8136139
-88.1151832460733,-166.25,1.8090973
-88.1151832460733,-165.0,1.8046875
-88.1151832460733,-163.75,1.8001404
-88.1151832460733,-162.5,1.795639
-88.1151832460733,-161.25,1.7935486
-88.1151832460733,-160.0,1.7970581
-88.1151832460733,-158.75,1.8004913
-88.1151832460733,-157.5,1.8041077
-88.1151832460733,-156.25,1.8076782
-88.1151832460733,-155.0,1.8111267
-88.1151832460733,-153.75,1.8148193
-88.1151832460733,-152.5,1.8187103
-88.1151832460733,-151.25,1.8226013
-88.1151832460733,-150.0,1.8264465
-88.1151832460733,-148.75,1.8303223
-88.1151832460733,-147.5,1.8342133
-88.1151832460733,-146.25,1.8381195
-88.1151832460733,-145.0,1.8419647
-88.1151832460733,-143.75,1.8456573
-88.1151832460733,-142.5,1.849472
-88.1151832460733,-141.25,1.8532562
-88.1151832460733,-140.0,1.8569794
-88.1151832460733,-138.75,1.8606262
-88.1151832460733,-137.5,1.8642883
-88.1151832460733,-136.25,1.8680115
-88.1151832460733,-135.0,1.8715973
-88.1151832460733,-133.75,1.8684082
-88.1151832460733,-132.5,1.8652496
-88.1151832460733,-131.25,1.8619232
-88.1151832460733,-130.0,1.8587036
-88.1151832460733,-128.75,1.8553619
-88.1151832460733,-127.5,1.8520203
-88.1151832460733,-126.25,1.8486481
-88.1151832460733,-125.0,1.8452454
-88.1151832460733,-123.75,1.8418121
-88.1151832460733,-122.5,1.8384247
-88.1151832460733,-121.25,1.8349609
-88.1151832460733,-120.0,1.8314667
-88.1151832460733,-118.75,1.8279572
-88.1151832460733,-117.5,1.8244781
-88.1151832460733,-116.25,1.8209839
-88.1151832460733,-115.0,1.8219452
-88.1151832460733,-113.75,1.8238525
-88.1151832460733,-112.5,1.8258972
-88.1151832460733,-111.25,1.8277588
-88.1151832460733,-110.0,1.8297882
-88.1151832460733,-108.75,1.8318939
-88.1151832460733,-107.5,1.8339081
-88.1151832460733,-106.25,1.8360443
-88.1151832460733,-105.0,1.838211
-88.1151832460733,-103.75,1.8403625
-88.1151832460733,-102.5,1.8426819
-88.1151832460733,-101.25,1.8449402
-88.1151832460733,-100.0,1.847229
-88.1151832460733,-98.75,1.8496399
-88.1151832460733,-97.5,1.8519135
-88.1151832460733,-96.25,1.8543243
-88.1151832460733,-95.0,1.8550415
-88.1151832460733,-93.75,1.8536987
-88.1151832460733,-92.5,1.8521881
-88.1151832460733,-91.25,1.850769
-88.1151832460733,-90.0,1.8491516
-88.1151832460733,-88.75,1.8532104
-88.1151832460733,-87.5,1.8569794
-88.1151832460733,-86.25,1.8607178
-88.1151832460733,-85.0,1.8646545
-88.1151832460733,-83.75,1.8682404
-88.1151832460733,-82.5,1.8719482
-88.1151832460733,-81.25,1.8756561
-88.1151832460733,-80.0,1.8792572
-88.1151832460733,-78.75,1.8828583
-88.1151832460733,-77.5,1.8864441
-88.1151832460733,-76.25,1.8898621
-88.1151832460733,-75.0,1.89328
-88.1151832460733,-73.75,1.8965759
-88.1151832460733,-72.5,1.8999634
-88.1151832460733,-71.25,1.9039764
-88.1151832460733,-70.0,1.9099731
-88.1151832460733,-68.75,1.9156647
-88.1151832460733,-67.5,1.921402
-88.1151832460733,-66.25,1.927185
-88.1151832460733,-65.0,1.9328461
-88.1151832460733,-63.75,1.938034
-88.1151832460733,-62.5,1.9416351
-88.1151832460733,-61.25,1.9449463
-88.1151832460733,-60.0,1.9483948
-88.1151832460733,-58.75,1.9516602
-88.1151832460733,-57.5,1.954956
-88.1151832460733,-56.25,1.9581909
-88.1151832460733,-55.0,1.96138
-88.1151832460733,-53.75,1.9646301
-88.1151832460733,-52.5,1.9675903
-88.1151832460733,-51.25,1.9706726
-88.1151832460733,-50.0,1.9736786
-88.1151832460733,-48.75,1.976654
-88.1151832460733,-47.5,1.9794922
-88.1151832460733,-46.25,1.9822998
-88.1151832460733,-45.0,1.9851685
-88.1151832460733,-43.75,1.9821014
-88.1151832460733,-42.5,1.979248
-88.1151832460733,-41.25,1.9762878
-88.1151832460733,-40.0,1.9731598
-88.1151832460733,-38.75,1.9700317
-88.1151832460733,-37.5,1.9668732
-88.1151832460733,-36.25,1.9635315
-88.1151832460733,-35.0,1.9603119
-88.1151832460733,-33.75,1.9569702
-88.1151832460733,-32.5,1.953537
-88.1151832460733,-31.25,1.9502411
-88.1151832460733,-30.0,1.9467468
-88.1151832460733,-28.75,1.9432678
-88.1151832460733,-27.5,1.9396515
-88.1151832460733,-26.25,1.9360504
-88.1151832460733,-25.0,1.9306946
-88.1151832460733,-23.75,1.9249878
-88.1151832460733,-22.5,1.919342
-88.1151832460733,-21.25,1.913559
-88.1151832460733,-20.0,1.9076843
-88.1151832460733,-18.75,1.9018097
-88.1151832460733,-17.5,1.8960114
-88.1151832460733,-16.25,1.8899841
-88.1151832460733,-15.0,1.8840942
-88.1151832460733,-13.75,1.878067
-88.1151832460733,-12.5,1.8720245
-88.1151832460733,-11.25,1.8659515
-88.1151832460733,-10.0,1.8598328
-88.1151832460733,-8.75,1.8537903
-88.1151832460733,-7.5,1.8476868
-88.1151832460733,-6.25,1.8415375
-88.1151832460733,-5.0,1.8396454
-88.1151832460733,-3.75,1.8433075
-88.1151832460733,-2.5,1.8472595
-88.1151832460733,-1.25,1.8513336
-88.1151832460733,0.0,1.8556824
-88.1151832460733,1.25,1.8569794
-88.1151832460733,2.5,1.8586578
-88.1151832460733,3.75,1.8605804
-88.1151832460733,5.0,1.8623962
-88.1151832460733,6.25,1.8644104
-88.1151832460733,7.5,1.8666687
-88.1151832460733,8.75,1.8690491
-88.1151832460733,10.0,1.8714905
-88.1151832460733,11.25,1.874115
-88.1151832460733,12.5,1.8768158
-88.1151832460733,13.75,1.8797607
-88.1151832460733,15.0,1.882904
-88.1151832460733,16.25,1.8859558
-88.1151832460733,17.5,1.8891602
-88.1151832460733,18.75,1.8916473
-88.1151832460733,20.0,1.8919067
-88.1151832460733,21.25,1.8925171
-88.1151832460733,22.5,1.8930359
-88.1151832460733,23.75,1.8938141
-88.1151832460733,25.0,1.8945312
-88.1151832460733,26.25,1.8950348
-88.1151832460733,27.5,1.8923035
-88.1151832460733,28.75,1.8896179
-88.1151832460733,30.0,1.8872375
-88.1151832460733,31.25,1.8849487
-88.1151832460733,32.5,1.882782
-88.1151832460733,33.75,1.8809052
-88.1151832460733,35.0,1.8789825
-88.1151832460733,36.25,1.8773499
-88.1151832460733,37.5,1.8757935
-88.1151832460733,38.75,1.874466
-88.1151832460733,40.0,1.8732147
-88.1151832460733,41.25,1.8721771
-88.1151832460733,42.5,1.8712769
-88.1151832460733,43.75,1.8706512
-88.1151832460733,45.0,1.8699951
-88.1151832460733,46.25,1.8662262
-88.1151832460733,47.5,1.8625793
-88.1151832460733,48.75,1.8592224
-88.1151832460733,50.0,1.8557739
-88.1151832460733,51.25,1.8526764
-88.1151832460733,52.5,1.8498077
-88.1151832460733,53.75,1.8469391
-88.1151832460733,55.0,1.8444061
-88.1151832460733,56.25,1.8419495
-88.1151832460733,57.5,1.8396759
-88.1151832460733,58.75,1.8374176
-88.1151832460733,60.0,1.8355713
-88.1151832460733,61.25,1.8339996
-88.1151832460733,62.5,1.8322449
-88.1151832460733,63.75,1.8309021
-88.1151832460733,65.0,1.8237
-88.1151832460733,66.25,1.8156738
-88.1151832460733,67.5,1.8077087
-88.1151832460733,68.75,1.8000336
